nom_barrage,apports_journaliers,id_barrage,lachers_journaliers,stock_actuel,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moyenne_mensuelle_apports,cumul_apports_annee_prec,moyenne_periode,stock_annee_prec,capacite_totale_actuelle,altitude_niveau_eau,capacite_totale_initiale,etat,annee_mise_en_service,Latitude,Longitude,Bassin_versant,Date,taux_remplissage,année,region
elbrek,0.000339997,24,0.0,0.08,0.00714247,1.30793,0.0,0.02,0.21066,0.133797,1.49186,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-01-30,0.547945205479452,2025,Nabeul
sidiach,0.0,23,0.0,0.0,0.0,0.379363,0.0,0.022,0.0295391,0.236498,1.41713,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-01-30,0.0,2025,Kairouan
sficifa,0.0,22,0.0,1.86768,0.00407113,0.605484,0.0,0.0,0.00757647,0.373782,1.11622,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-01-30,24.224124513618676,2025,Kairouan
elhaouareb,6.05378e-05,21,0.0,0.00576132,1.18204,4.29991,0.0,0.012421,2.40507,0.108942,9.86815,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-01-30,0.007436840067122758,2025,Kairouan
sidisaad,0.0,20,0.0,21.9785,0.878446,3.82134,0.0,0.0,7.94621,2.68116,30.2411,30.8238,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-01-30,16.485894522078954,2025,Kairouan
nebhana,0.0,19,0.0,4.69184,0.0502545,3.78323,0.0254886,0.264489,3.34326,1.16077,12.2254,3.08264,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-01-30,7.261786101222721,2025,Mahdia
rmel,0.0598551,18,0.0085,13.0698,2.86407,16.0936,0.247,0.849414,2.42798,5.83498,11.3459,4.9783,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-01-30,54.85750262329486,2025,Kasserine
birmcherga,0.0935972,17,0.0012,8.63946,1.20543,4.71194,0.036,0.38792,4.52433,6.22557,14.4504,12.9584,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-01-30,20.76843193345994,2025,Zaghouan
rmil,0.00044541,16,0.0,0.5548,0.207133,0.484518,0.0,0.0,1.39077,0.351561,5.54459,0.6726,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-01-30,27.74,2025,Kasserine
lakhmess,0.000482832,15,3.7e-05,1.3168,0.0824358,0.442123,0.001197,0.012192,1.58171,0.414885,5.96631,1.8544,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-01-30,18.238227146814403,2025,Sidi Bouzid
siliana,0.0029498,14,0.0,7.14736,0.452732,3.93591,0.0498,0.2103,5.60697,3.55093,17.9967,7.72974,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-01-30,23.06641709158975,2025,Siliana
harka,0.00125194,35,0.0,11.3393,3.12238,4.35193,0.0,0.0,5.48,4.34389,14.7632,8.60487,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-01-30,37.42343234323432,2025,Siliana
gamgoum,0.00066105,13,0.0,9.20973,1.94278,2.99955,0.213,2.735,1.37065,1.96507,3.78834,15.3944,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-01-30,50.32639344262295,2025,Siliana
ziatine,0.00820056,12,0.005278,15.0932,6.17907,10.6852,0.549132,4.77348,8.35,5.89646,17.5306,13.8918,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-01-30,45.32492492492493,2025,Béja
selbarrak,0.256852,11,0.0,190.492,87.1015,150.78,7.48563,74.3508,67.1137,90.2897,143.747,129.936,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-01-30,66.48610539101055,2025,Sidi Bouzid
moula,0.00167508,32,0.0,14.526,9.32284,14.3637,0.512,7.83359,6.04198,7.99585,18.402,24.458,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-01-30,55.154345597448454,2025,Jendouba
kebir,0.0431766,31,0.0,33.76,10.8364,18.5436,0.71281,11.4824,6.45991,12.5439,18.9691,21.725,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-01-30,52.4223602484472,2025,Nabeul
zarga,0.0389162,10,0.0,19.126,9.46505,14.0236,0.0,0.31878,5.37,11.8585,11.8368,23.338,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-01-30,78.85059366754618,2025,Zaghouan
sejnane,0.104803,9,0.437783,62.5312,30.8608,42.076,14.7566,85.9625,28.3149,33.0697,62.0594,42.7854,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-01-30,47.161324383437666,2025,Bizerte
tine,0.00090162,34,0.0,2.5277,1.35465,2.06565,0.0,0.0,3.32,2.14877,10.1329,3.7249,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-01-30,7.4344117647058825,2025,Bizerte
melah,0.0194001,33,0.0,6.9058,5.23729,6.19929,0.0,0.0,4.37,6.44032,11.369,5.1202,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-01-30,16.84341463414634,2025,Bizerte
ghezala,0.0116124,8,0.0,1.12725,0.858273,1.14228,0.0,0.0,2.15148,1.38426,3.83393,1.83062,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-01-30,11.26799280287885,2025,Bizerte
joumine,0.194788,7,0.098836,20.4015,13.7789,20.3544,2.65577,12.6015,16.9966,19.5757,32.9761,30.2707,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-01-30,17.17688363516961,2025,Bizerte
sarrat,0.0,36,0.0,6.45547,1.88864,4.92494,0.096954,0.11219,0.775,1.6421,9.499,8.01113,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-01-30,30.740333333333336,2025,Kef
bouheurtma,0.133544,6,0.036589,42.4385,10.1209,27.1359,1.14897,31.9183,13.8111,29.0714,31.4231,50.2192,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-01-29,29.26046457110944,2025,Jendouba
sidisalem,0.211835,5,0.39296,113.941,25.3125,43.4288,8.80442,56.4839,84.6304,58.4267,147.303,198.351,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-01-29,19.633220067959225,2025,Béja
barbara,0.0309988,4,0.027021,60.2552,14.5331,30.2207,12.6547,22.0236,18.4614,40.2118,39.027,58.5172,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-01-29,99.52134775786605,2025,Jendouba
kasseb,0.11042,3,0.05184,22.103,8.84313,16.1196,1.48932,9.42454,8.23838,17.4873,19.0229,19.2155,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-01-29,28.74252275682705,2025,Bizerte
benmetir,0.0449822,2,0.0432,37.9858,8.68066,14.5662,1.41926,9.12693,9.80926,17.3685,19.2621,33.5282,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-01-29,62.8976868180087,2025,Bizerte
mellegue,0.0224718,1,0.02,17.1611,6.02927,29.0943,0.58,24.5284,12.5785,3.63852,96.9963,5.57281,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-01-29,33.563661255622925,2025,Kef
abid,0.0172239,30,0.0,2.53376,1.14422,2.16232,0.0132,0.0132,0.684393,0.211687,3.26204,0.831225,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-01-29,26.352158086323453,2025,Kairouan
hma,0.000596806,29,0.0,1.02993,0.725088,1.16982,0.0,0.0,0.402662,0.628138,2.94139,0.542201,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-01-29,8.0125252839583,2025,Nabeul
lebna,0.0450762,28,0.0,2.24959,1.30404,2.6407,0.0,0.0,3.68089,0.367075,10.7498,0.787939,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-01-29,8.835781618224665,2025,Nabeul
masri,0.000324553,27,0.0,5.05226,0.431223,1.4818,0.491,1.0382,0.629791,1.1413,2.60895,4.76743,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-01-29,99.68942383583268,2025,Kairouan
chiba,0.0,26,0.0,0.0137637,0.0145021,0.0147013,0.0,0.0,1.11056,0.000271272,3.95424,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-01-29,0.36315831134564647,2025,Kairouan
bezirk,0.0056671,25,0.0,0.4776,0.324711,0.459311,0.0,0.0,0.743096,0.173694,2.91126,0.1842,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-01-29,9.532934131736528,2025,Kairouan
elbrek,0.000314812,24,0.0,0.08,0.00680247,1.30759,0.0,0.02,0.21066,0.133308,1.48507,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-01-29,0.547945205479452,2025,Nabeul
sidiach,0.0,23,0.0,0.0,0.0,0.379363,0.0,0.022,0.0295391,0.235463,1.41618,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-01-29,0.0,2025,Kairouan
sficifa,9.67249e-05,22,0.0,1.87113,0.00407113,0.605484,0.0,0.0,0.00757647,0.373345,1.11598,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-01-29,24.268871595330737,2025,Kairouan
elhaouareb,6.278e-05,21,0.0,0.00576132,1.18198,4.29985,0.0,0.012421,2.40507,0.108869,9.79056,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-01-29,0.007436840067122758,2025,Kairouan
sidisaad,0.00776284,20,0.0,22.0435,0.878446,3.82134,0.0,0.0,7.94621,2.65927,29.9847,30.8238,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-01-29,16.5346504946856,2025,Kairouan
nebhana,0.000895692,19,0.0,4.70716,0.0502545,3.78323,0.0254886,0.264489,3.34326,1.15879,12.1176,3.08264,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-01-29,7.285497600990559,2025,Mahdia
rmel,0.0113665,18,0.0085,13.0206,2.80422,16.0337,0.2385,0.840914,2.42798,5.82615,11.2676,4.9783,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-01-29,54.65099685204618,2025,Kasserine
birmcherga,0.0635525,17,0.0012,8.54977,1.11183,4.61834,0.0348,0.38672,4.52433,6.22007,14.3044,12.9584,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-01-29,20.55282578908147,2025,Zaghouan
rmil,0.000286335,16,0.0,0.5548,0.206687,0.484072,0.0,0.0,1.39077,0.350766,5.49973,0.6726,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-01-29,27.74,2025,Kasserine
lakhmess,0.00441325,15,3.9e-05,1.3168,0.081953,0.44164,0.00116,0.012155,1.58171,0.413864,5.91529,1.8544,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-01-29,18.238227146814403,2025,Sidi Bouzid
siliana,0.00136145,14,0.0,7.14736,0.449782,3.93296,0.0498,0.2103,5.60697,3.54604,17.8159,7.72974,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-01-29,23.06641709158975,2025,Siliana
harka,0.00125194,35,0.0,11.3393,3.12113,4.35068,0.0,0.0,5.48,4.34087,14.5865,8.60487,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-01-29,37.42343234323432,2025,Siliana
gamgoum,0.000330525,13,0.0,9.20973,1.94212,2.99889,0.213,2.735,1.37065,1.96507,3.74412,15.4332,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-01-29,50.32639344262295,2025,Siliana
ziatine,0.0364477,12,0.008277,15.0932,6.17087,10.677,0.543854,4.7682,8.35,5.87803,17.2613,13.9327,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-01-29,45.32492492492493,2025,Béja
selbarrak,0.928429,11,0.0,190.266,86.8447,150.523,7.48563,74.3508,67.1137,90.1445,141.582,129.936,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-01-29,66.40722617393914,2025,Sidi Bouzid
moula,0.103856,32,0.0,14.526,9.32117,14.3621,0.512,7.83359,6.04198,7.99334,18.2071,24.549,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-01-29,55.154345597448454,2025,Jendouba
kebir,0.101587,31,0.0,33.72,10.7932,18.5004,0.71281,11.4824,6.45991,12.5415,18.7608,21.725,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-01-29,52.36024844720496,2025,Nabeul
zarga,0.0203308,10,0.0,19.09,9.42613,13.9847,0.0,0.31878,5.37,11.8556,11.6635,23.338,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-01-29,78.70217678100263,2025,Zaghouan
sejnane,0.179373,9,0.417983,62.873,30.756,41.9712,14.3188,85.5247,28.3149,33.0411,61.146,43.2536,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-01-29,47.41911154687382,2025,Bizerte
tine,0.00980162,34,0.0,2.5277,1.35374,2.06475,0.0,0.0,3.32,2.14877,10.0258,3.7366,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-01-29,7.4344117647058825,2025,Bizerte
melah,0.0289331,33,0.0,6.8866,5.21789,6.17989,0.0,0.0,4.37,6.42705,11.2281,5.1634,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-01-29,16.79658536585366,2025,Bizerte
ghezala,0.0191195,8,0.0,1.11597,0.846661,1.13067,0.0,0.0,2.15148,1.37886,3.76452,1.82578,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-01-29,11.155237904838064,2025,Bizerte
joumine,0.199206,7,0.100651,20.3079,13.5841,20.1596,2.55694,12.5026,16.9966,19.4504,32.4278,30.1585,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-01-29,17.098077845975094,2025,Bizerte
sarrat,0.0,36,0.0,6.46787,1.88864,4.92494,0.096954,0.11219,0.775,1.63876,9.474,8.01113,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-01-29,30.79938095238095,2025,Kef
bouheurtma,0.118208,6,0.069555,42.3434,9.98736,27.0024,1.11238,31.8817,13.8111,29.0519,30.9776,50.1148,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-01-28,29.194895095734193,2025,Jendouba
sidisalem,0.412592,5,0.39296,114.139,25.1007,43.2169,8.41146,56.0909,84.6304,58.1159,144.573,198.098,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-01-28,19.667337528517372,2025,Béja
barbara,0.11376,4,0.027021,60.2552,14.5021,30.1897,12.6277,21.9966,18.4614,40.1458,38.4315,58.5586,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-01-28,99.52134775786605,2025,Jendouba
kasseb,0.167274,3,0.05184,22.046,8.73271,16.0092,1.43748,9.3727,8.23838,17.4214,18.7572,19.1809,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-01-28,28.668400520156045,2025,Bizerte
benmetir,0.0,2,0.0432,37.9858,8.63568,14.5212,1.37606,9.08373,9.80926,17.3541,18.9457,33.55,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-01-28,62.8976868180087,2025,Bizerte
mellegue,0.0,1,0.02,17.1611,6.0068,29.0718,0.56,24.5084,12.5785,3.63852,96.5905,5.62008,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-01-28,33.563661255622925,2025,Kef
abid,0.028028,30,0.0,2.51704,1.12699,2.1451,0.0132,0.0132,0.684393,0.211551,3.23996,0.831225,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-01-28,26.17826313052522,2025,Kairouan
hma,0.000516466,29,0.0,1.02993,0.724491,1.16922,0.0,0.0,0.402662,0.628138,2.9284,0.544954,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-01-28,8.0125252839583,2025,Nabeul
lebna,0.0308209,28,0.0,2.20586,1.25896,2.59563,0.0,0.0,3.68089,0.367075,10.631,0.797442,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-01-28,8.664021995286724,2025,Nabeul
masri,0.0180478,27,0.0,5.0127,0.430898,1.48147,0.491,1.0382,0.629791,1.1413,2.58863,4.71204,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-01-28,98.90883977900553,2025,Kairouan
chiba,2.9615e-05,26,0.0,0.0145538,0.0145021,0.0147013,0.0,0.0,1.11056,0.000270352,3.91841,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-01-28,0.3840052770448549,2025,Kairouan
bezirk,0.00301123,25,0.0,0.472,0.319044,0.453643,0.0,0.0,0.743096,0.173532,2.88729,0.1842,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-01-28,9.421157684630739,2025,Kairouan
elbrek,0.000440737,24,0.0,0.08,0.00648766,1.30728,0.0,0.02,0.21066,0.132942,1.47827,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-01-28,0.547945205479452,2025,Nabeul
sidiach,0.0,23,0.0,0.0,0.0,0.379363,0.0,0.022,0.0295391,0.234686,1.41523,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-01-28,0.0,2025,Kairouan
sficifa,0.0,22,0.0,1.87113,0.00397441,0.605387,0.0,0.0,0.00757647,0.372996,1.11573,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-01-28,24.268871595330737,2025,Kairouan
elhaouareb,6.36768e-05,21,0.0,0.00576132,1.18191,4.29978,0.0,0.012421,2.40507,0.108789,9.71298,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-01-28,0.007436840067122758,2025,Kairouan
sidisaad,0.0071657,20,0.0,22.0435,0.870683,3.81358,0.0,0.0,7.94621,2.65927,29.7284,30.8982,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-01-28,16.5346504946856,2025,Kairouan
nebhana,0.003071,19,0.003071,4.70716,0.0493588,3.78234,0.0254886,0.264489,3.34326,1.15879,12.0097,3.09343,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-01-28,7.285497600990559,2025,Mahdia
rmel,0.0110082,18,0.0085,13.0206,2.79285,16.0223,0.23,0.832414,2.42798,5.82615,11.1893,5.0042,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-01-28,54.65099685204618,2025,Kasserine
birmcherga,0.00357292,17,0.0012,8.48998,1.04828,4.55479,0.0336,0.38552,4.52433,6.21357,14.1585,12.9584,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-01-28,20.40909637250895,2025,Zaghouan
rmil,0.00424996,16,0.0,0.5548,0.206401,0.483786,0.0,0.0,1.39077,0.350766,5.45486,0.676,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-01-28,27.74,2025,Kasserine
lakhmess,0.000429152,15,3.9e-05,1.31259,0.0775397,0.437226,0.001121,0.012116,1.58171,0.41283,5.86426,1.85957,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-01-28,18.179916897506924,2025,Sidi Bouzid
siliana,0.00340361,14,0.0,7.14736,0.448421,3.9316,0.0498,0.2103,5.60697,3.50958,17.635,7.69909,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-01-28,23.06641709158975,2025,Siliana
harka,0.0932519,35,0.0,11.3393,3.11988,4.34942,0.0,0.0,5.48,4.33957,14.4097,8.60487,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-01-28,37.42343234323432,2025,Siliana
gamgoum,0.0178594,13,0.0,9.20973,1.94179,2.99856,0.213,2.735,1.37065,1.95655,3.69991,15.4591,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-01-28,50.32639344262295,2025,Siliana
ziatine,0.0199718,12,0.005158,15.0665,6.13442,10.6405,0.535577,4.75993,8.35,5.85994,16.9919,13.9735,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-01-28,45.24474474474475,2025,Béja
selbarrak,0.481209,11,0.0,189.361,85.9162,149.594,7.48563,74.3508,67.1137,90.1445,139.417,129.936,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-01-28,66.09136028256908,2025,Sidi Bouzid
moula,0.0525513,32,0.0,14.4234,9.21731,14.2582,0.512,7.83359,6.04198,7.99134,18.0122,24.64,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-01-28,54.764779587652356,2025,Jendouba
kebir,0.0815841,31,0.0,33.62,10.6916,18.3988,0.71281,11.4824,6.45991,12.5233,18.5524,21.7091,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-01-28,52.20496894409937,2025,Nabeul
zarga,0.126563,10,0.0,19.072,9.4058,13.9644,0.0,0.31878,5.37,11.8523,11.4903,23.338,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-01-28,78.62796833773086,2025,Zaghouan
sejnane,0.181972,9,0.227263,63.1171,30.5766,41.7918,13.9008,85.1067,28.3149,32.8945,60.2326,43.7997,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-01-28,47.60321291198431,2025,Bizerte
tine,0.0455492,34,0.0,2.5188,1.34394,2.05494,0.0,0.0,3.32,2.14698,9.91871,3.7366,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-01-28,7.408235294117647,2025,Bizerte
melah,0.0385327,33,0.0,6.8578,5.18895,6.15095,0.0,0.0,4.37,6.40577,11.0871,5.1994,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-01-28,16.726341463414634,2025,Bizerte
ghezala,0.0191118,8,0.0,1.09717,0.827541,1.11155,0.0,0.0,2.15148,1.36878,3.69512,1.81611,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-01-28,10.967313074770093,2025,Bizerte
joumine,0.175621,7,0.104168,20.2142,13.3849,19.9604,2.45628,12.402,16.9966,19.3505,31.8795,30.0743,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-01-28,17.01918786256136,2025,Bizerte
sarrat,0.0,36,0.0,6.48027,1.88864,4.92494,0.096954,0.11219,0.775,1.63543,9.449,8.01113,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-01-28,30.85842857142857,2025,Kef
abid,0.00100649,30,0.0,2.48918,1.09897,2.11707,0.0132,0.0132,0.684393,0.211551,3.21789,0.834181,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-01-27,25.888507540301614,2025,Kairouan
hma,0.0,29,0.0,1.02993,0.723975,1.1687,0.0,0.0,0.402662,0.628138,2.91541,0.547707,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-01-27,8.0125252839583,2025,Nabeul
lebna,0.00154654,28,0.0,2.1767,1.22814,2.56481,0.0,0.0,3.68089,0.365714,10.5123,0.797442,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-01-27,8.549489395129614,2025,Nabeul
masri,0.0,27,0.0,4.95731,0.41285,1.46343,0.491,1.0382,0.629791,1.13587,2.56832,4.65741,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-01-27,97.81590370955013,2025,Kairouan
chiba,3.84995e-05,26,0.0,0.0145538,0.0144725,0.0146717,0.0,0.0,1.11056,0.000269325,3.88259,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-01-27,0.3840052770448549,2025,Kairouan
bezirk,0.000177352,25,0.0,0.4692,0.316032,0.450632,0.0,0.0,0.743096,0.173125,2.86331,0.1842,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-01-27,9.365269461077846,2025,Kairouan
elbrek,0.000440737,24,0.0,0.08,0.00604692,1.30684,0.0,0.02,0.21066,0.132698,1.47148,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-01-27,0.547945205479452,2025,Nabeul
sidiach,0.0,23,0.0,0.0,0.0,0.379363,0.0,0.022,0.0295391,0.234169,1.41427,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-01-27,0.0,2025,Kairouan
sficifa,0.000484715,22,0.0,1.87458,0.00397441,0.605387,0.0,0.0,0.00757647,0.372821,1.11549,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-01-27,24.3136186770428,2025,Kairouan
elhaouareb,6.18831e-05,21,0.0,0.00576132,1.18185,4.29972,0.0,0.012421,2.40507,0.108712,9.6354,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-01-27,0.007436840067122758,2025,Kairouan
sidisaad,0.00776284,20,0.0,22.0435,0.863518,3.80642,0.0,0.0,7.94621,2.62533,29.4721,30.8982,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-01-27,16.5346504946856,2025,Kairouan
nebhana,0.00417808,19,0.001491,4.70716,0.0462878,3.77926,0.0224176,0.261418,3.34326,1.15482,11.9019,3.09343,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-01-27,7.285497600990559,2025,Mahdia
rmel,0.0,18,0.0085,13.0206,2.78184,16.0113,0.2215,0.823914,2.42798,5.81765,11.1109,5.0042,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-01-27,54.65099685204618,2025,Kasserine
birmcherga,0.00415496,17,0.0012,8.48998,1.04471,4.55122,0.0324,0.38432,4.52433,6.20707,14.0125,12.9584,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-01-27,20.40909637250895,2025,Zaghouan
rmil,0.00066717,16,0.0,0.5509,0.202151,0.479536,0.0,0.0,1.39077,0.349936,5.41,0.676,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-01-27,27.544999999999998,2025,Kasserine
lakhmess,0.00490079,15,3.9e-05,1.31259,0.0771106,0.436797,0.001082,0.012077,1.58171,0.412136,5.81324,1.89063,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-01-27,18.179916897506924,2025,Sidi Bouzid
siliana,0.00453815,14,0.0,7.14736,0.445017,3.92819,0.0498,0.2103,5.60697,3.50958,17.4541,7.72974,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-01-27,23.06641709158975,2025,Siliana
harka,0.00177751,35,0.0,11.2473,3.02662,4.25617,0.0,0.0,5.48,4.33814,14.2329,8.60487,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-01-27,37.11980198019801,2025,Siliana
gamgoum,0.00132066,13,0.0,9.19253,1.92393,2.9807,0.213,2.735,1.37065,1.94299,3.65569,15.485,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-01-27,50.23240437158469,2025,Siliana
ziatine,0.0,12,0.005777,15.0531,6.11445,10.6205,0.530419,4.75477,8.35,5.83198,16.7226,14.0144,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-01-27,45.20450450450451,2025,Béja
selbarrak,0.261841,11,0.0,188.909,85.435,149.113,7.48563,74.3508,67.1137,89.8376,137.252,129.555,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-01-27,65.93360184842625,2025,Sidi Bouzid
